Neighbourhood,Venue Latitude,Venue Longitude,Venue,Venue Category
Can Baró,41.41707909646547,2.1587352563643667,El Mirador,Tapas Restaurant
Can Baró,41.41436469075364,2.1628205281807333,Pastisseria Lliso Lis,Dessert Shop
Can Baró,41.41499954138079,2.164602668744113,Hai Tian,Chinese Restaurant
Can Baró,41.414745213984176,2.1636190833632036,la Sirena,Grocery Store
Can Baró,41.4156273300955,2.1680998230470907,Restaurante Galaica,Breakfast Spot
Can Baró,41.414001722850664,2.161653974519329,Consum Basic,Grocery Store
Can Baró,41.41642448105035,2.1620319503136898,Plaça De La Font Castellana,Plaza
Can Baró,41.41187677563472,2.161469750349153,Estadi Nou Sardenya,Soccer Stadium
Can Baró,41.41486924694879,2.159369087874072,Jardí de l'Àpat,Spanish Restaurant
Can Baró,41.41483856009697,2.165048830503279,"Cofac,  Ferretería ferroca",Department Store
Can Baró,41.416661874903774,2.165490031856591,Pista Poliesportiva de Can Baró,Basketball Court
Can Baró,41.41234559478511,2.162640138480009,Maravilloso Chino,Chinese Restaurant
Can Baró,41.412012909374496,2.164591167996327,Can Chen,Tapas Restaurant
Can Baró,41.41929584738767,2.1665170074006017,Mirador Sant Joan de les Abadesses,Scenic Lookout
Can Baró,41.411864082057726,2.164261984173045,Bar restaurante Xiali,Restaurant
El Guinardó,41.419327337949824,2.1712193342358352,Parc del Guinardó,Park
El Guinardó,41.41666729087883,2.1746120322437874,La Cucina Di Pulcinella,Italian Restaurant
El Guinardó,41.41861544883394,2.1719050425968125,Plaça del Nen de la Rutlla,Playground
El Guinardó,41.416775123793236,2.173694372177124,Complex Esportiu Municipal del Guinardó,Athletics & Sports
El Guinardó,41.418183993196706,2.177342176437378,Taverna El Ficus,Restaurant
El Guinardó,41.41962076874311,2.172755273229874,BAR LIPS BCN,Bar
El Guinardó,41.41917769115542,2.178580901607558,Mercat del Guinardó,Farmers Market
El Guinardó,41.42173585075618,2.173045511832635,Plaça Catalana,Plaza
El Guinardó,41.41910884374684,2.17234976702348,Tomy Tapas,Tapas Restaurant
El Guinardó,41.41679209527604,2.173619270324707,Gym Guinardó,Gym
El Guinardó,41.41645458641004,2.1760543864050295,La Llauneta del Guinardó,Tapas Restaurant
El Guinardó,41.42201141113248,2.1746728756725893,La Bota del Racó,Restaurant
El Guinardó,41.4183640739756,2.174833800677226,Bar Mas Guinardó,Coffee Shop
El Guinardó,41.41554543890315,2.175382784795568,La Pomba,Breakfast Spot
El Guinardó,41.4164977863676,2.172903654469617,F.C Martinenc,Gym
El Guinardó,41.419195568607826,2.17905998669429,Carrefour Market,Supermarket
El Guinardó,41.41607170183207,2.1744008809179416,La Tazza D'or,Breakfast Spot
El Guinardó,41.41663072841234,2.1743957309596857,Pizzeria Ninones,Pizza Place
El Guinardó,41.41653463111991,2.1748852729797363,Castro Exclusive Residences Sant Pau,Hotel
El Guinardó,41.421648809935014,2.1751878475109883,Plaça del Guinardó,Plaza
El Guinardó,41.417959343072,2.178753677747439,Celler d'en Rafel,Deli / Bodega
La Font d'en Fargues,41.42713667663212,2.165790084564365,Nick Spa & Sports Club,Gym / Fitness Center
La Font d'en Fargues,41.42823413664493,2.166449834862762,Bar Restaurant La Columna,Spanish Restaurant
La Font d'en Fargues,41.42776680764795,2.1697366087580523,Lomoteca El Bou,Restaurant
La Font d'en Fargues,41.42878194967626,2.162803476234664,Vitamínica d'Horta,Vegetarian / Vegan Restaurant
La Font d'en Fargues,41.428473086318,2.1632170199883816,Granier,Coffee Shop
